flow_id,src_ip,dst_ip,src_port,dst_port,protocol,packet_count,byte_count,duration,avg_packet_size,direction,label
F_05646,10.0.64.193,10.0.208.3,65260,8080,UDP,92,36847,4.77,400.51,Inbound,Benign
F_07792,10.0.175.160,10.0.197.160,10334,3306,TCP,36,43732,4.32,1214.78,Inbound,Benign
F_02165,10.0.147.124,10.0.208.89,4493,3306,UDP,95,2988,0.39,31.45,Outbound,Benign
F_02328,10.0.81.229,10.0.152.74,33932,3306,TCP,80,18060,0.76,225.75,Inbound,Benign
F_07658,10.0.234.115,10.0.4.197,47200,21,UDP,88,87698,0.7,996.57,Inbound,Benign
F_02820,10.0.227.9,10.0.201.9,25324,8080,TCP,78,37227,4.69,477.27,Inbound,Benign
F_09020,10.0.15.104,10.0.13.242,39426,8080,UDP,22,85396,2.35,3881.64,Inbound,Benign
F_08582,10.0.51.60,10.0.242.119,44372,22,TCP,37,64567,5.8,1745.05,Inbound,PortScan
F_06564,10.0.205.12,10.0.208.55,49362,80,UDP,83,37427,8.12,450.93,Outbound,Infiltration
F_02349,10.0.143.94,10.0.62.76,30060,53,TCP,77,63131,8.08,819.88,Inbound,Benign
F_05053,10.0.69.85,10.0.173.142,10863,8080,UDP,64,23710,1.01,370.47,Inbound,DDoS
F_06071,10.0.45.122,10.0.11.4,22273,8080,UDP,41,39531,6.05,964.17,Outbound,Malware
F_02765,10.0.2.222,10.0.171.109,29434,53,TCP,84,15877,0.91,189.01,Outbound,Benign
F_05541,10.0.202.155,10.0.177.227,22204,21,TCP,72,33822,8.53,469.75,Inbound,Benign
F_08132,10.0.17.26,10.0.219.165,5867,8080,UDP,92,17092,7.54,185.78,Outbound,Benign
F_00237,10.0.16.172,10.0.157.206,11080,3306,TCP,8,16491,7.02,2061.38,Inbound,Infiltration
F_06790,10.0.73.94,10.0.127.185,18414,80,UDP,62,54570,6.99,880.16,Outbound,PortScan
F_09795,10.0.179.106,10.0.162.118,12179,3306,UDP,22,60667,6.39,2757.59,Inbound,Benign
F_06900,10.0.87.211,10.0.101.135,57837,8080,UDP,15,27744,8.05,1849.6,Outbound,Benign
F_00022,10.0.207.15,10.0.53.6,53286,443,TCP,60,47964,7.33,799.4,Outbound,Botnet
F_00690,10.0.139.47,10.0.197.44,16116,53,UDP,60,71068,5.37,1184.47,Inbound,DDoS
F_06060,10.0.60.166,10.0.194.58,59304,53,TCP,29,13614,2.63,469.45,Inbound,DDoS
F_00646,10.0.145.111,10.0.130.1,61164,80,TCP,12,7003,2.61,583.58,Outbound,Benign
F_07538,10.0.191.64,10.0.92.224,8135,53,TCP,71,88957,2.7,1252.92,Inbound,Benign
F_00858,10.0.241.194,10.0.171.236,55799,80,UDP,32,54249,5.86,1695.28,Outbound,Benign
F_05526,10.0.196.215,10.0.94.173,15244,80,TCP,51,79469,9.95,1558.22,Outbound,Benign
F_08187,10.0.233.59,10.0.160.67,28298,21,UDP,82,68757,6.31,838.5,Outbound,PortScan
F_03809,10.0.162.110,10.0.226.188,4843,21,TCP,47,21990,1.99,467.87,Inbound,Benign
F_00842,10.0.85.220,10.0.56.147,47140,3306,UDP,43,81925,4.17,1905.23,Inbound,Benign
F_05478,10.0.70.237,10.0.134.44,15903,21,UDP,25,31161,4.38,1246.44,Inbound,DDoS
F_06616,10.0.46.57,10.0.99.105,19339,53,UDP,74,76478,6.98,1033.49,Outbound,Benign
F_06206,10.0.123.139,10.0.197.248,44352,3306,TCP,89,17589,8.83,197.63,Outbound,Benign
F_01113,10.0.183.67,10.0.246.76,44832,21,UDP,66,52195,0.35,790.83,Inbound,Benign
F_09014,10.0.61.46,10.0.89.245,29996,80,TCP,60,4098,6.34,68.3,Outbound,Infiltration
F_08739,10.0.25.53,10.0.142.40,40645,53,UDP,62,56678,3.5,914.16,Inbound,Benign
F_07003,10.0.235.240,10.0.175.147,56444,8080,UDP,27,3966,8.86,146.89,Outbound,Benign
F_04639,10.0.232.187,10.0.87.46,57580,3306,TCP,13,57333,9.26,4410.23,Inbound,DDoS
F_00885,10.0.34.96,10.0.202.87,4702,443,UDP,85,80826,9.49,950.89,Outbound,Benign
F_03298,10.0.95.91,10.0.252.112,13026,3306,TCP,27,38434,3.06,1423.48,Outbound,Benign
F_05591,10.0.199.8,10.0.53.190,13055,21,TCP,44,63391,0.66,1440.7,Outbound,Botnet
F_06703,10.0.76.89,10.0.80.60,36466,443,UDP,17,19854,7.65,1167.88,Inbound,Benign
F_08472,10.0.38.69,10.0.92.174,53503,21,UDP,38,8312,1.09,218.74,Inbound,Benign
F_09904,10.0.46.26,10.0.96.138,19108,443,UDP,8,49037,7.66,6129.62,Inbound,Benign
F_00308,10.0.182.90,10.0.221.158,44663,3306,UDP,28,63644,2.08,2273.0,Outbound,Benign
F_04372,10.0.171.1,10.0.66.80,12812,80,UDP,66,81163,8.4,1229.74,Inbound,Benign
F_07744,10.0.227.25,10.0.248.111,23972,80,UDP,88,14354,4.98,163.11,Inbound,PortScan
F_09896,10.0.247.148,10.0.44.13,47530,3306,UDP,15,52476,9.59,3498.4,Outbound,DDoS
F_06045,10.0.126.113,10.0.0.237,24992,8080,TCP,61,29820,4.31,488.85,Inbound,Botnet
F_09517,10.0.148.94,10.0.199.129,52318,53,UDP,41,72405,8.15,1765.98,Inbound,DDoS
F_01080,10.0.87.11,10.0.95.10,49784,53,UDP,35,89209,1.59,2548.83,Outbound,Benign
F_08471,10.0.70.170,10.0.208.88,40046,80,UDP,48,12220,5.51,254.58,Outbound,Botnet
F_08336,10.0.138.27,10.0.238.103,12919,21,UDP,30,65373,6.43,2179.1,Inbound,Benign
F_00324,10.0.21.93,10.0.193.157,64745,21,TCP,26,69181,3.07,2660.81,Inbound,Benign
F_08920,10.0.180.153,10.0.131.33,33482,3306,UDP,33,41881,0.78,1269.12,Inbound,Benign
F_08903,10.0.132.95,10.0.34.106,59439,443,UDP,48,58405,1.19,1216.77,Outbound,PortScan
F_07259,10.0.159.234,10.0.102.228,58813,22,TCP,50,5868,7.85,117.36,Outbound,PortScan
F_07185,10.0.46.249,10.0.251.15,5201,22,TCP,76,98251,9.48,1292.78,Inbound,Benign
F_07299,10.0.45.85,10.0.205.130,7634,80,UDP,8,29868,1.33,3733.5,Inbound,Botnet
F_03454,10.0.111.161,10.0.9.237,42084,3306,TCP,31,2777,4.56,89.58,Outbound,Benign
F_08451,10.0.244.221,10.0.38.131,16992,443,TCP,87,74952,2.36,861.52,Inbound,DDoS
F_08196,10.0.52.59,10.0.244.248,16026,22,TCP,5,34323,3.69,6864.6,Inbound,Botnet
F_02546,10.0.101.16,10.0.130.216,39636,443,TCP,16,58960,1.13,3685.0,Outbound,PortScan
F_07429,10.0.143.97,10.0.83.34,53078,53,TCP,61,22108,4.0,362.43,Inbound,Benign
F_01075,10.0.36.61,10.0.5.6,57713,21,TCP,95,18704,0.52,196.88,Inbound,Benign
F_04385,10.0.196.171,10.0.81.125,52767,53,TCP,69,38611,5.66,559.58,Outbound,Botnet
F_09332,10.0.218.210,10.0.155.10,52904,443,TCP,67,43775,1.95,653.36,Inbound,Benign
F_02512,10.0.20.208,10.0.12.155,29505,443,TCP,5,6553,4.53,1310.6,Outbound,DDoS
F_09498,10.0.209.188,10.0.30.172,52139,80,UDP,16,65745,8.93,4109.06,Outbound,Benign
F_09196,10.0.12.86,10.0.186.10,51796,80,UDP,82,56891,1.42,693.79,Outbound,BruteForce
F_04757,10.0.112.24,10.0.254.228,8959,21,UDP,78,86512,5.52,1109.13,Outbound,Benign
F_09977,10.0.104.141,10.0.69.79,26408,443,UDP,60,77031,7.89,1283.85,Outbound,Benign
F_08934,10.0.76.135,10.0.179.4,49569,21,TCP,52,99840,7.18,1920.0,Outbound,BruteForce
F_01964,10.0.236.198,10.0.223.95,30202,21,TCP,55,34578,1.89,628.69,Inbound,Benign
F_04843,10.0.179.224,10.0.204.108,6174,443,TCP,7,64823,7.51,9260.43,Inbound,Benign
F_05002,10.0.37.108,10.0.232.165,2931,53,TCP,65,6848,8.07,105.35,Inbound,Benign
F_09567,10.0.106.27,10.0.146.70,36983,21,TCP,99,74718,6.4,754.73,Inbound,Benign
F_04606,10.0.80.174,10.0.105.1,57525,8080,UDP,9,38439,2.34,4271.0,Inbound,Benign
F_07934,10.0.157.3,10.0.250.142,64252,21,UDP,45,79860,6.96,1774.67,Inbound,DDoS
F_08182,10.0.181.34,10.0.9.202,59059,8080,TCP,73,56905,8.99,779.52,Outbound,Benign
F_09089,10.0.51.138,10.0.22.83,57765,443,UDP,8,88667,2.69,11083.38,Inbound,Benign
F_00557,10.0.74.179,10.0.62.19,17677,3306,UDP,17,36816,9.19,2165.65,Outbound,Botnet
F_00122,10.0.224.129,10.0.197.94,61228,53,UDP,42,97762,7.03,2327.67,Inbound,DDoS
F_06180,10.0.117.237,10.0.111.103,59868,8080,UDP,97,15446,9.49,159.24,Outbound,Benign
F_00697,10.0.2.161,10.0.207.193,28720,53,UDP,54,57159,5.7,1058.5,Inbound,Benign
F_02276,10.0.123.106,10.0.30.77,6954,80,UDP,99,14873,2.1,150.23,Outbound,PortScan
F_07332,10.0.204.203,10.0.224.46,53435,443,UDP,72,20353,5.92,282.68,Outbound,Malware
F_09272,10.0.7.187,10.0.106.8,29508,53,UDP,78,43631,7.08,559.37,Outbound,Benign
F_08826,10.0.145.163,10.0.224.231,42904,8080,TCP,10,42649,0.5,4264.9,Inbound,Benign
F_01041,10.0.107.126,10.0.67.206,35545,21,TCP,17,19289,3.77,1134.65,Inbound,Benign
F_06988,10.0.190.51,10.0.132.76,31452,21,UDP,84,47838,1.2,569.5,Inbound,Benign
F_05864,10.0.154.169,10.0.197.114,42739,80,UDP,49,51082,0.4,1042.49,Outbound,PortScan
F_01888,10.0.230.219,10.0.47.93,47385,8080,UDP,13,82235,6.82,6325.77,Inbound,Benign
F_09621,10.0.90.161,10.0.174.53,10443,8080,TCP,73,13497,1.21,184.89,Outbound,PortScan
F_07766,10.0.174.76,10.0.49.47,8326,8080,UDP,55,65101,3.02,1183.65,Outbound,Benign
F_04236,10.0.194.208,10.0.224.159,6352,22,TCP,86,4844,8.57,56.33,Outbound,DDoS
F_04420,10.0.13.118,10.0.90.137,16369,21,TCP,11,73877,0.36,6716.09,Inbound,PortScan
F_01863,10.0.94.207,10.0.169.49,2259,8080,UDP,38,61079,2.44,1607.34,Inbound,DDoS
F_04514,10.0.44.134,10.0.113.185,46418,80,UDP,56,56495,8.63,1008.84,Outbound,DDoS
F_06037,10.0.100.34,10.0.239.64,47754,53,TCP,46,64292,9.62,1397.65,Inbound,Benign
F_04350,10.0.28.207,10.0.89.213,23211,3306,UDP,62,46741,0.55,753.89,Inbound,Benign
F_09547,10.0.80.102,10.0.77.240,22107,443,UDP,86,57292,7.13,666.19,Outbound,Infiltration
F_01749,10.0.81.229,10.0.22.231,39462,21,UDP,84,47607,4.45,566.75,Outbound,DDoS
F_05007,10.0.194.190,10.0.83.254,45953,3306,UDP,91,34916,8.33,383.69,Outbound,Benign
F_06526,10.0.92.164,10.0.208.185,2554,8080,UDP,55,14636,6.33,266.11,Outbound,Benign
F_05657,10.0.192.24,10.0.94.2,63676,21,UDP,37,80119,2.89,2165.38,Outbound,BruteForce
F_09027,10.0.218.157,10.0.13.106,1267,443,TCP,56,93465,9.58,1669.02,Outbound,Botnet
F_02846,10.0.192.145,10.0.137.240,31611,8080,TCP,9,39448,2.53,4383.11,Inbound,Benign
F_02723,10.0.118.133,10.0.49.124,10407,80,TCP,76,92164,9.4,1212.68,Inbound,BruteForce
F_08264,10.0.203.1,10.0.243.17,43539,53,UDP,38,11011,9.38,289.76,Outbound,DDoS
F_04047,10.0.39.50,10.0.32.43,31967,3306,TCP,85,39826,9.32,468.54,Outbound,Malware
F_05893,10.0.66.210,10.0.41.37,49547,80,TCP,59,32619,6.72,552.86,Inbound,PortScan
F_02877,10.0.188.164,10.0.101.44,24850,80,TCP,70,63675,0.74,909.64,Inbound,Benign
F_04767,10.0.242.169,10.0.111.133,21227,22,UDP,36,48647,6.24,1351.31,Inbound,Infiltration
F_05715,10.0.158.243,10.0.186.2,28510,21,UDP,38,13140,1.77,345.79,Inbound,Benign
F_08032,10.0.74.34,10.0.252.148,63200,53,TCP,97,4852,9.97,50.02,Outbound,Benign
F_03817,10.0.59.6,10.0.8.202,15171,8080,TCP,8,58688,2.89,7336.0,Inbound,Benign
F_07533,10.0.85.226,10.0.235.94,2271,21,TCP,73,35366,4.45,484.47,Inbound,Benign
F_05820,10.0.234.125,10.0.17.164,60589,3306,TCP,78,53054,4.0,680.18,Inbound,BruteForce
F_01613,10.0.208.35,10.0.177.226,46029,53,TCP,69,47839,7.5,693.32,Inbound,Benign
F_06516,10.0.17.10,10.0.69.224,25831,80,UDP,95,80887,7.73,851.44,Outbound,Benign
F_03494,10.0.118.12,10.0.107.75,56106,8080,UDP,18,93837,7.01,5213.17,Inbound,Benign
F_02774,10.0.235.70,10.0.73.49,23733,80,TCP,57,81544,2.45,1430.6,Inbound,DDoS
F_06471,10.0.10.73,10.0.183.201,3245,53,TCP,83,19784,3.18,238.36,Outbound,Botnet
F_06573,10.0.201.74,10.0.227.227,22077,3306,UDP,66,61600,6.21,933.33,Inbound,Benign
F_09852,10.0.252.164,10.0.172.120,5346,80,TCP,94,67843,7.45,721.73,Outbound,Benign
F_08357,10.0.220.152,10.0.130.23,51115,443,UDP,77,29752,5.45,386.39,Outbound,PortScan
F_00282,10.0.85.51,10.0.110.108,7733,80,UDP,41,23830,4.86,581.22,Inbound,Malware
F_02456,10.0.164.231,10.0.181.61,26982,22,TCP,50,68290,2.45,1365.8,Outbound,DDoS
F_09325,10.0.38.168,10.0.230.234,45673,53,TCP,14,60429,6.46,4316.36,Inbound,Benign
F_09794,10.0.185.174,10.0.52.156,6220,22,TCP,69,89939,0.89,1303.46,Outbound,Benign
F_01742,10.0.137.215,10.0.92.4,51088,21,UDP,25,43193,9.31,1727.72,Inbound,Benign
F_06848,10.0.192.233,10.0.97.216,53413,22,TCP,41,67090,1.37,1636.34,Inbound,Botnet
F_01883,10.0.223.64,10.0.104.168,57872,3306,TCP,76,58019,6.27,763.41,Outbound,Benign
F_07037,10.0.22.68,10.0.251.135,38187,443,TCP,82,51812,2.11,631.85,Outbound,Benign
F_04305,10.0.93.155,10.0.36.201,64772,53,TCP,32,74197,7.77,2318.66,Inbound,Benign
F_00061,10.0.52.24,10.0.146.222,1988,80,UDP,40,91249,0.48,2281.22,Inbound,PortScan
F_07567,10.0.32.111,10.0.98.104,49627,21,UDP,90,85663,5.81,951.81,Inbound,DDoS
F_00215,10.0.47.148,10.0.190.101,27493,53,UDP,91,91012,7.09,1000.13,Outbound,Benign
F_02816,10.0.154.121,10.0.216.207,15767,8080,UDP,21,32927,3.28,1567.95,Inbound,Benign
F_02822,10.0.246.155,10.0.87.62,42306,80,TCP,6,19852,8.55,3308.67,Outbound,Benign
F_06013,10.0.54.16,10.0.82.185,57038,53,TCP,28,4776,2.7,170.57,Outbound,BruteForce
F_02975,10.0.26.80,10.0.63.30,51147,443,TCP,60,89237,9.21,1487.28,Inbound,Benign
F_02289,10.0.123.97,10.0.56.42,58644,53,UDP,43,21379,6.96,497.19,Inbound,Benign
F_03478,10.0.6.208,10.0.128.19,59651,443,UDP,5,85482,8.28,17096.4,Outbound,Benign
F_08523,10.0.42.135,10.0.186.199,34337,53,TCP,55,58338,1.11,1060.69,Outbound,Malware
F_06330,10.0.151.172,10.0.96.178,4321,3306,TCP,96,66366,8.81,691.31,Inbound,DDoS
F_01681,10.0.94.14,10.0.64.166,7469,80,TCP,20,73686,2.75,3684.3,Outbound,Benign
F_09041,10.0.132.121,10.0.102.78,5150,22,UDP,57,23592,8.68,413.89,Inbound,Benign
F_06410,10.0.191.8,10.0.28.188,16929,443,UDP,99,72198,1.04,729.27,Outbound,Benign
F_08097,10.0.67.253,10.0.238.104,43331,443,UDP,99,18811,0.44,190.01,Outbound,Benign
F_08016,10.0.91.1,10.0.97.211,62403,53,UDP,67,62356,7.1,930.69,Inbound,Benign
F_04175,10.0.140.188,10.0.70.138,17092,53,UDP,50,1435,3.22,28.7,Outbound,Benign
F_00776,10.0.114.243,10.0.36.117,32150,21,TCP,51,38819,7.13,761.16,Outbound,Benign
F_02339,10.0.74.205,10.0.241.242,7316,80,TCP,43,67201,4.58,1562.81,Inbound,PortScan
F_04157,10.0.126.58,10.0.247.27,16661,53,TCP,58,15758,0.62,271.69,Outbound,Infiltration
F_00780,10.0.147.11,10.0.6.142,65195,22,UDP,52,91349,2.65,1756.71,Outbound,Benign
F_03887,10.0.200.229,10.0.88.42,55264,22,TCP,35,74502,8.02,2128.63,Outbound,Benign
F_06084,10.0.145.37,10.0.236.155,36248,80,UDP,25,62239,1.56,2489.56,Inbound,Benign
F_01123,10.0.123.207,10.0.180.231,15208,3306,TCP,45,93064,3.29,2068.09,Inbound,Botnet
F_06976,10.0.130.73,10.0.201.59,35158,443,UDP,8,65094,7.71,8136.75,Inbound,Infiltration
F_02530,10.0.200.127,10.0.81.57,17145,443,UDP,87,10861,3.1,124.84,Outbound,BruteForce
F_01887,10.0.127.46,10.0.213.210,15956,443,UDP,29,78813,5.08,2717.69,Outbound,Benign
F_01130,10.0.27.197,10.0.200.122,3435,22,UDP,62,40564,4.07,654.26,Inbound,Benign
F_07116,10.0.82.225,10.0.253.165,63027,443,TCP,86,73419,2.27,853.71,Inbound,Benign
F_06464,10.0.23.55,10.0.93.240,6081,80,TCP,22,4919,9.81,223.59,Outbound,Benign
F_06756,10.0.32.98,10.0.68.202,39778,80,TCP,95,25110,1.28,264.32,Inbound,Benign
F_07816,10.0.234.165,10.0.85.71,30402,80,TCP,64,15583,6.87,243.48,Inbound,Benign
F_01370,10.0.59.125,10.0.83.41,54353,53,TCP,85,32857,6.52,386.55,Outbound,Benign
F_04946,10.0.202.2,10.0.97.146,40391,3306,TCP,57,18176,4.53,318.88,Outbound,Benign
F_09457,10.0.11.209,10.0.65.15,41753,22,UDP,5,44125,8.37,8825.0,Outbound,Benign
F_09328,10.0.203.8,10.0.168.141,17822,8080,TCP,61,43352,3.39,710.69,Inbound,Botnet
F_06283,10.0.8.33,10.0.202.226,17963,8080,TCP,41,70377,4.18,1716.51,Outbound,Benign
F_06779,10.0.222.145,10.0.48.56,42877,22,UDP,26,90890,8.32,3495.77,Outbound,Benign
F_09673,10.0.138.44,10.0.249.175,33691,443,TCP,10,7787,4.1,778.7,Outbound,Benign
F_04794,10.0.191.171,10.0.199.209,39659,21,TCP,12,67141,9.12,5595.08,Inbound,Benign
F_01152,10.0.132.235,10.0.81.162,32771,80,TCP,57,39153,7.71,686.89,Outbound,Benign
F_07035,10.0.214.241,10.0.23.102,51406,80,UDP,36,75210,0.77,2089.17,Outbound,Benign
F_06187,10.0.62.175,10.0.33.56,53684,443,TCP,79,20583,5.15,260.54,Outbound,DDoS
F_08815,10.0.173.233,10.0.178.219,4367,80,UDP,54,28937,2.95,535.87,Outbound,DDoS
F_07570,10.0.15.80,10.0.81.207,49982,8080,UDP,69,31261,9.97,453.06,Outbound,Benign
F_05644,10.0.102.24,10.0.104.71,48710,443,TCP,34,36708,4.87,1079.65,Outbound,BruteForce
F_08747,10.0.4.16,10.0.156.85,25161,22,UDP,46,58711,9.47,1276.33,Outbound,Benign
F_03515,10.0.135.93,10.0.1.65,3515,3306,UDP,54,2148,2.28,39.78,Inbound,Benign
F_03881,10.0.107.4,10.0.32.181,40720,22,UDP,6,38861,5.74,6476.83,Outbound,Benign
F_04635,10.0.74.42,10.0.106.125,46125,3306,UDP,95,30660,7.97,322.74,Inbound,DDoS
F_07325,10.0.247.156,10.0.182.120,29178,8080,TCP,54,63821,2.98,1181.87,Outbound,Benign
F_07587,10.0.32.121,10.0.160.75,62832,21,TCP,11,69594,3.82,6326.73,Outbound,Benign
F_05396,10.0.101.124,10.0.50.52,17600,53,UDP,8,6064,3.36,758.0,Outbound,Benign
F_08827,10.0.254.77,10.0.177.247,33356,22,UDP,67,6231,4.09,93.0,Inbound,Benign
F_08252,10.0.91.88,10.0.26.40,2449,21,UDP,89,11637,0.16,130.75,Inbound,Benign
F_09086,10.0.16.68,10.0.132.102,42993,3306,TCP,9,20421,4.91,2269.0,Outbound,PortScan
F_09440,10.0.110.209,10.0.82.123,28758,443,UDP,99,82917,3.82,837.55,Outbound,Benign
F_01981,10.0.56.100,10.0.130.174,41620,53,UDP,75,13746,3.77,183.28,Inbound,Benign
F_04026,10.0.59.216,10.0.8.220,54380,80,UDP,93,97754,7.9,1051.12,Inbound,Benign
F_08143,10.0.82.93,10.0.92.201,3177,21,UDP,68,87199,5.17,1282.34,Inbound,BruteForce
F_07397,10.0.244.186,10.0.229.52,49195,3306,TCP,19,79251,7.77,4171.11,Outbound,Botnet
F_07729,10.0.149.55,10.0.99.146,2161,80,UDP,63,56913,1.7,903.38,Inbound,Malware
F_03852,10.0.39.187,10.0.252.138,24826,22,TCP,20,41439,2.94,2071.95,Inbound,Benign
F_08980,10.0.41.219,10.0.114.218,17529,8080,TCP,44,61920,1.95,1407.27,Outbound,Benign
F_08638,10.0.19.13,10.0.118.133,8667,22,TCP,45,17619,0.77,391.53,Inbound,Malware
F_05840,10.0.110.16,10.0.178.100,20362,21,TCP,68,32063,6.54,471.51,Inbound,Benign
F_01482,10.0.148.147,10.0.238.12,32156,3306,TCP,43,70906,4.88,1648.98,Outbound,Benign
F_01411,10.0.28.1,10.0.252.169,47432,443,TCP,15,56540,0.8,3769.33,Outbound,Benign
F_07198,10.0.9.73,10.0.71.2,22820,3306,TCP,5,80828,1.52,16165.6,Outbound,Benign
F_03602,10.0.168.31,10.0.136.3,49073,21,UDP,54,80507,2.45,1490.87,Inbound,Infiltration
F_08386,10.0.4.77,10.0.1.29,8787,53,UDP,74,99820,2.54,1348.92,Inbound,DDoS
F_06182,10.0.131.219,10.0.34.30,22457,443,TCP,23,81983,7.11,3564.48,Inbound,Benign
F_03475,10.0.115.183,10.0.185.107,48237,53,TCP,46,85470,7.18,1858.04,Inbound,Benign
F_00165,10.0.186.70,10.0.37.125,57215,22,TCP,72,67180,9.37,933.06,Inbound,Benign
F_05496,10.0.48.52,10.0.82.9,15416,22,UDP,99,26996,2.32,272.69,Inbound,Benign
F_09058,10.0.98.167,10.0.39.31,18798,21,UDP,7,29775,8.81,4253.57,Outbound,Benign
F_00801,10.0.50.29,10.0.35.79,48426,53,UDP,83,88681,0.52,1068.45,Inbound,Benign
F_02114,10.0.128.63,10.0.126.55,49674,53,UDP,18,70909,8.55,3939.39,Inbound,Benign
F_09526,10.0.1.65,10.0.30.28,51252,80,TCP,79,45159,0.31,571.63,Inbound,BruteForce
F_06193,10.0.102.220,10.0.132.203,20008,80,TCP,21,17767,0.47,846.05,Outbound,Benign
F_09120,10.0.187.99,10.0.156.10,57929,443,UDP,23,37381,6.68,1625.26,Inbound,Benign
F_08637,10.0.228.87,10.0.207.54,1479,21,UDP,74,24516,3.35,331.3,Outbound,BruteForce
F_04407,10.0.147.118,10.0.208.226,7497,21,TCP,94,23360,4.9,248.51,Inbound,Benign
F_08503,10.0.35.38,10.0.13.110,62373,22,TCP,24,91262,8.5,3802.58,Inbound,BruteForce
F_06178,10.0.219.24,10.0.159.244,28647,53,UDP,6,27540,6.47,4590.0,Outbound,Benign
F_05107,10.0.103.123,10.0.79.167,62710,80,UDP,82,48919,0.12,596.57,Outbound,PortScan
F_03356,10.0.99.135,10.0.218.242,10319,53,UDP,70,67228,7.97,960.4,Inbound,Malware
F_05149,10.0.105.153,10.0.28.160,39839,21,TCP,15,13232,3.07,882.13,Outbound,Benign
F_02719,10.0.123.215,10.0.0.143,19165,21,TCP,94,21276,6.28,226.34,Outbound,Benign
F_02654,10.0.136.216,10.0.203.25,15676,443,TCP,51,55930,4.69,1096.67,Inbound,Benign
F_00159,10.0.23.69,10.0.150.49,13268,21,UDP,38,45178,6.68,1188.89,Outbound,Benign
F_06085,10.0.25.137,10.0.245.58,19057,80,TCP,15,6081,1.94,405.4,Outbound,DDoS
F_05316,10.0.18.211,10.0.154.190,20172,443,UDP,27,73790,1.65,2732.96,Inbound,Benign
F_05974,10.0.12.147,10.0.124.60,2518,443,TCP,70,63524,7.47,907.49,Inbound,Benign
F_07059,10.0.94.172,10.0.101.254,21061,443,TCP,91,41450,3.1,455.49,Inbound,Benign
F_08083,10.0.84.139,10.0.186.38,53535,21,UDP,43,54471,9.54,1266.77,Inbound,Benign
F_07992,10.0.107.210,10.0.186.13,28399,53,UDP,62,67411,0.75,1087.27,Outbound,Benign
F_05842,10.0.25.96,10.0.172.63,24196,443,TCP,18,74348,6.95,4130.44,Inbound,Benign
F_04789,10.0.122.61,10.0.235.208,11176,80,UDP,98,33148,0.39,338.24,Inbound,Benign
F_09603,10.0.52.165,10.0.77.112,61559,8080,TCP,96,27032,3.92,281.58,Outbound,Benign
F_02508,10.0.213.171,10.0.71.147,14300,3306,UDP,94,28605,9.04,304.31,Inbound,Benign
F_02818,10.0.107.141,10.0.129.17,59779,8080,UDP,46,78247,7.21,1701.02,Outbound,Benign
F_02543,10.0.223.34,10.0.19.142,27868,80,TCP,67,39288,8.84,586.39,Outbound,Benign
F_07123,10.0.133.244,10.0.246.51,12414,21,UDP,55,20714,9.57,376.62,Inbound,Benign
F_05321,10.0.72.17,10.0.66.33,11164,53,TCP,55,47486,9.93,863.38,Outbound,Benign
F_03964,10.0.212.8,10.0.187.69,15708,8080,TCP,55,48758,7.79,886.51,Outbound,Benign
F_07720,10.0.17.70,10.0.178.69,34120,443,UDP,27,49078,2.38,1817.7,Outbound,Benign
F_08003,10.0.249.114,10.0.178.169,8472,53,TCP,46,67212,1.26,1461.13,Inbound,Benign
F_00379,10.0.236.75,10.0.152.206,3421,22,TCP,28,96330,2.38,3440.36,Outbound,Malware
F_08214,10.0.163.161,10.0.52.50,40044,80,TCP,58,13958,5.52,240.66,Outbound,DDoS
F_07343,10.0.18.7,10.0.147.198,33664,21,TCP,44,15698,2.88,356.77,Outbound,Benign
F_05877,10.0.177.89,10.0.219.220,9178,443,TCP,96,5163,7.93,53.78,Outbound,Benign
F_00211,10.0.188.169,10.0.224.45,19418,53,TCP,86,72129,5.95,838.71,Outbound,Benign
F_00422,10.0.222.122,10.0.250.90,26642,8080,UDP,75,3809,6.88,50.79,Outbound,PortScan
F_09317,10.0.84.152,10.0.16.12,46147,22,UDP,38,93955,5.59,2472.5,Outbound,Benign
F_08096,10.0.132.187,10.0.224.97,59029,80,TCP,26,96227,0.63,3701.04,Outbound,Benign
F_04061,10.0.39.225,10.0.97.90,16139,80,UDP,41,70928,9.88,1729.95,Inbound,BruteForce
F_07051,10.0.236.88,10.0.26.102,51833,22,UDP,28,2055,6.12,73.39,Outbound,PortScan
F_02017,10.0.127.142,10.0.233.209,65166,80,UDP,61,87799,0.38,1439.33,Outbound,Benign
F_09241,10.0.205.4,10.0.247.158,17528,443,TCP,62,90320,7.3,1456.77,Inbound,Infiltration
F_00878,10.0.254.253,10.0.6.2,41016,8080,UDP,30,70396,0.32,2346.53,Outbound,Benign
F_01206,10.0.98.141,10.0.154.77,10773,3306,TCP,6,11845,0.45,1974.17,Outbound,Malware
F_00156,10.0.202.184,10.0.230.239,14839,22,UDP,79,67995,7.49,860.7,Outbound,Benign
F_02867,10.0.146.112,10.0.177.251,42502,8080,TCP,82,32851,2.83,400.62,Outbound,Benign
F_03770,10.0.101.93,10.0.203.227,60674,53,UDP,25,68241,2.0,2729.64,Outbound,Benign
F_08377,10.0.207.169,10.0.37.203,60672,8080,UDP,30,90375,7.07,3012.5,Outbound,Benign
F_03517,10.0.59.138,10.0.40.169,60406,21,UDP,17,32343,3.99,1902.53,Inbound,Benign
